,age,education,balance,day,duration,campaign,pdays,previous,subscribed,default_yes,default_nan,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,housing_yes,housing_nan,loan_yes,loan_nan,contact_telephone,contact_nan,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,month_nan
119,38.0,2.0,0.14275814275814275,2,-0.44206008583690987,1,0.5135520684736091,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120,56.0,2.0,-0.23076923076923078,2,-0.5278969957081545,2,0.38231098430813126,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121,37.0,2.0,-0.021483021483021482,2,-0.7811158798283262,1,0.4165477888730385,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122,55.0,2.0,-0.3783783783783784,2,0.14163090128755365,1,0.1369472182596291,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
123,45.0,2.0,0.3783783783783784,2,-0.26609442060085836,1,0.14835948644793154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
124,39.0,2.0,-0.38184338184338185,2,2.124463519313305,1,0.06276747503566334,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
125,52.0,2.0,-0.1884961884961885,2,-0.703862660944206,1,0.11982881597717546,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
126,36.0,1.0,-0.1275121275121275,2,-0.0815450643776824,1,0.2225392296718973,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127,39.0,3.0,0.465003465003465,2,0.06437768240343347,1,0.34236804564907275,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
128,53.0,3.0,-0.0693000693000693,2,-0.47639484978540775,1,0.38231098430813126,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,26.0,2.0,1.8662508662508663,2,-0.40772532188841204,1,-1.0099857346647647,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130,51.0,2.0,0.6507276507276507,2,-0.2532188841201717,1,0.09700427960057062,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
131,47.0,2.0,-0.2383922383922384,2,0.034334763948497854,1,0.5078459343794579,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
132,49.0,2.0,-0.6361746361746362,2,-0.592274678111588,1,0.14265335235378032,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133,37.0,2.0,-0.031185031185031187,2,0.9012875536480687,2,0.5192582025677603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134,40.0,2.0,-0.2966042966042966,2,0.04721030042918455,1,0.33666191155492153,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135,45.0,3.0,-0.08385308385308385,2,-0.06437768240343347,1,0.1369472182596291,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
136,48.0,2.0,0.018711018711018712,2,-0.7124463519313304,1,0.3880171184022825,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137,45.0,1.0,-0.2286902286902287,2,-0.6137339055793991,1,0.3024251069900143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
138,58.0,2.0,0.38253638253638256,2,-0.04291845493562232,1,0.11412268188302425,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
139,60.0,2.0,-0.13374913374913375,2,-0.6051502145922747,1,0.19400855920114124,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
140,40.0,3.0,-0.3146223146223146,2,-0.6995708154506438,1,0.39942938659058486,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141,36.0,2.0,-0.446985446985447,2,-0.21888412017167383,1,0.39942938659058486,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
142,54.0,2.0,-0.02564102564102564,2,-0.5450643776824035,1,0.02282453637660485,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
143,40.0,2.0,-0.030492030492030493,2,-0.43776824034334766,1,0.4793152639087018,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
144,39.0,2.0,0.04365904365904366,2,-0.30042918454935624,1,0.43366619115549215,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145,31.0,2.0,-0.35135135135135137,2,-0.15450643776824036,5,-0.039942938659058486,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
146,32.0,2.0,-0.18156618156618157,2,-0.7424892703862661,1,0.42796005706134094,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147,47.0,2.0,0.022176022176022176,2,1.111587982832618,1,0.43366619115549215,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148,34.0,2.0,-0.5696465696465697,2,-0.6266094420600858,1,0.39942938659058486,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
149,38.0,2.0,-0.17117117117117117,2,0.008583690987124463,1,0.1825962910128388,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150,38.0,3.0,-0.07207207207207207,2,-0.05150214592274678,1,0.4964336661911555,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
151,40.0,1.0,-0.0997920997920998,2,-0.15450643776824036,1,0.5078459343794579,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152,56.0,2.0,0.1573111573111573,2,0.33905579399141633,2,0.14835948644793154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
153,36.0,2.0,-0.012474012474012475,2,1.6437768240343347,1,0.5135520684736091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154,56.0,2.0,0.07484407484407485,2,-0.3776824034334764,1,0.034236804564907276,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155,37.0,2.0,-0.26126126126126126,2,-0.43776824034334766,1,0.5078459343794579,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156,53.0,2.0,-0.05058905058905059,2,-0.7296137339055794,1,0.46790299572039945,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
157,45.0,2.0,-0.4338184338184338,2,-0.43776824034334766,1,0.39942938659058486,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158,48.0,2.0,-0.3465003465003465,2,-0.6266094420600858,1,0.456490727532097,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,47.0,2.0,-0.37144837144837145,2,-0.7081545064377682,1,0.4793152639087018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,53.0,1.0,0.17117117117117117,2,-0.8197424892703863,1,0.19971469329529243,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
161,54.0,2.0,-0.01178101178101178,2,-0.30472103004291845,1,0.034236804564907276,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,38.0,2.0,-0.5176715176715176,2,-0.7553648068669528,1,0.5078459343794579,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
163,54.0,2.0,0.11642411642411643,2,0.02575107296137339,1,0.46790299572039945,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164,31.0,2.0,-0.07553707553707553,2,-0.7167381974248928,1,0.5021398002853067,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,42.0,3.0,-0.14899514899514898,2,-0.4034334763948498,6,0.07417974322396577,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166,38.0,2.0,5.769230769230769,2,0.1888412017167382,1,-0.6105563480741797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167,31.0,3.0,-0.3783783783783784,2,-0.6909871244635193,1,0.1369472182596291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
168,26.0,3.0,-0.38184338184338185,2,-0.3905579399141631,1,0.09700427960057062,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
169,37.0,2.0,-0.3749133749133749,2,-0.3090128755364807,1,0.3880171184022825,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170,38.0,2.0,-0.18087318087318088,2,-0.48497854077253216,1,0.43366619115549215,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
171,55.0,1.0,0.04851004851004851,2,-0.5236051502145923,1,0.14835948644793154,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
172,33.0,3.0,-0.05336105336105336,2,-0.7467811158798283,1,-0.017118402282453638,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
173,40.0,2.0,-0.03257103257103257,2,-0.6008583690987125,1,0.4793152639087018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
174,34.0,2.0,-0.3471933471933472,2,-0.2703862660944206,1,0.43366619115549215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
175,39.0,3.0,-0.48232848232848236,2,0.13733905579399142,2,0.07988587731811697,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
176,45.0,3.0,-0.05336105336105336,2,-0.19742489270386265,4,0.46790299572039945,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
177,60.0,1.0,-0.26126126126126126,2,-0.33905579399141633,2,0.39942938659058486,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,57.0,2.0,-0.37422037422037424,2,0.1072961373390558,1,0.47360912981455067,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179,49.0,2.0,-0.13305613305613306,2,-0.02145922746781116,2,0.5078459343794579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180,37.0,3.0,-0.340956340956341,2,0.3562231759656652,1,0.1768901569186876,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
181,48.0,2.0,-0.17186417186417186,2,-0.4034334763948498,1,0.039942938659058486,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182,49.0,3.0,-0.27997227997227997,2,1.386266094420601,1,0.039942938659058486,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,35.0,2.0,0.05474705474705475,2,-0.43776824034334766,1,0.5078459343794579,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184,43.0,2.0,0.3866943866943867,2,-0.51931330472103,3,0.46790299572039945,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185,48.0,2.0,-0.7525987525987526,2,-0.51931330472103,2,0.028530670470756064,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
186,43.0,2.0,0.03187803187803188,2,-0.6394849785407726,1,0.46219686162624823,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
187,38.0,2.0,-0.31046431046431044,2,-0.33047210300429186,1,0.028530670470756064,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
188,31.0,2.0,0.16077616077616078,2,-0.06437768240343347,2,0.5135520684736091,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189,32.0,2.0,-0.06791406791406791,2,1.3218884120171674,1,0.4964336661911555,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,37.0,2.0,-0.0395010395010395,2,0.04721030042918455,2,0.4964336661911555,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
191,60.0,2.0,-0.1794871794871795,2,0.10300429184549356,5,0.07417974322396577,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192,32.0,3.0,1.006930006930007,2,-0.40772532188841204,1,-0.6105563480741797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
193,37.0,3.0,-0.22245322245322247,2,-0.4978540772532189,2,0.5135520684736091,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
194,45.0,2.0,0.4594594594594595,2,-0.36909871244635195,2,0.039942938659058486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
195,35.0,3.0,0.6756756756756757,2,0.0,2,0.19971469329529243,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,56.0,2.0,3.663894663894664,2,-0.5150214592274678,2,0.2738944365192582,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,31.0,2.0,0.08316008316008316,2,-0.5021459227467812,2,-0.039942938659058486,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198,57.0,2.0,0.026334026334026334,2,-0.055793991416309016,1,-0.6048502139800286,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,29.0,2.0,-0.726957726957727,2,-0.5879828326180258,3,0.25677603423680456,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,38.0,2.0,0.012474012474012475,2,-0.3090128755364807,2,0.5135520684736091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,34.0,2.0,-0.37907137907137906,2,-0.5622317596566524,2,0.46219686162624823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202,42.0,3.0,-0.05128205128205128,2,0.759656652360515,2,0.34236804564907275,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
203,53.0,2.0,0.03257103257103257,2,0.44635193133047213,3,0.46790299572039945,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,57.0,2.0,-0.04573804573804574,2,-0.6738197424892703,2,0.028530670470756064,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205,41.0,1.0,-0.1600831600831601,2,2.609442060085837,2,0.39942938659058486,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,38.0,2.0,0.02079002079002079,2,-0.055793991416309016,2,0.5135520684736091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,46.0,2.0,-0.534996534996535,2,-0.07296137339055794,2,0.3537803138373752,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
208,46.0,2.0,-0.16216216216216217,2,-0.9098712446351931,7,0.3880171184022825,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
209,37.0,2.0,-0.21067221067221067,2,-0.1888412017167382,2,0.14835948644793154,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210,35.0,2.0,-0.18295218295218296,2,-0.51931330472103,3,0.3594864479315264,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,58.0,2.0,5.3465003465003464,2,-0.592274678111588,2,0.5078459343794579,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
212,46.0,2.0,0.3305613305613306,2,-0.6008583690987125,2,0.14835948644793154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
213,35.0,2.0,-0.2293832293832294,2,-0.3562231759656652,4,0.3537803138373752,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
214,37.0,2.0,-0.16146916146916146,2,-0.296137339055794,1,0.028530670470756064,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,31.0,3.0,-0.3042273042273042,2,-0.33047210300429186,2,0.5078459343794579,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,45.0,2.0,-0.38184338184338185,2,-0.5364806866952789,2,0.14835948644793154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
217,42.0,1.0,-0.2959112959112959,2,-0.3090128755364807,2,0.456490727532097,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218,36.0,3.0,0.17671517671517672,3,-0.5579399141630901,2,0.43937232524964337,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,54.0,2.0,-0.38184338184338185,3,-0.7467811158798283,2,0.11982881597717546,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220,49.0,3.0,3.056133056133056,3,0.26609442060085836,2,0.2796005706134094,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221,47.0,2.0,0.42203742203742206,3,-0.5107296137339056,2,0.2225392296718973,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222,36.0,2.0,0.15453915453915454,3,-0.02145922746781116,2,0.43937232524964337,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223,33.0,3.0,0.06444906444906445,3,-0.48068669527896996,2,0.5078459343794579,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224,51.0,2.0,0.218988218988219,3,-0.2532188841201717,2,0.16547788873038516,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,32.0,2.0,-0.09494109494109494,3,0.0,2,0.5135520684736091,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226,50.0,1.0,0.42065142065142064,3,-0.5150214592274678,3,0.47360912981455067,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,37.0,2.0,8.584892584892584,3,-0.6824034334763949,3,0.11412268188302425,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,35.0,2.0,0.7678447678447679,3,-0.37339055793991416,3,0.18830242510699002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
229,50.0,3.0,-0.24393624393624394,3,-0.5150214592274678,2,0.4051355206847361,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230,58.0,1.0,1.975051975051975,3,-0.6523605150214592,3,0.47360912981455067,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
231,41.0,3.0,0.014553014553014554,3,0.7854077253218884,2,0.5078459343794579,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
232,28.0,3.0,-0.340956340956341,3,0.4034334763948498,3,0.0456490727532097,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,47.0,2.0,-0.2765072765072765,3,-0.18454935622317598,3,0.5078459343794579,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
234,31.0,1.0,0.3090783090783091,3,0.08583690987124463,1,0.0456490727532097,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235,35.0,2.0,-0.38184338184338185,3,-0.6695278969957081,1,0.5192582025677603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
236,32.0,2.0,2.7165627165627164,3,-0.16738197424892703,1,0.5021398002853067,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
237,33.0,3.0,-0.11157311157311157,3,-0.3218884120171674,1,0.4222539229671897,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
238,29.0,2.0,-0.227997227997228,3,-0.16738197424892703,1,0.3880171184022825,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
